Feature,ClusterA,ClusterB,Chi2,P_Value,Adjusted_P,FDR_Rejected
 OTC,6,7,,1.0,1.0,False
 OTC,6,8,,1.0,1.0,False
 OTC,7,8,,1.0,1.0,False
 argR,1,2,,1.0,1.0,False
 argR,1,3,,1.0,1.0,False
 argR,1,4,,1.0,1.0,False
 argR,1,5,,1.0,1.0,False
 argR,1,6,,1.0,1.0,False
 argR,1,7,,1.0,1.0,False
 argR,1,8,,1.0,1.0,False
 argR,2,3,,1.0,1.0,False
 argR,2,4,,1.0,1.0,False
 argR,2,5,,1.0,1.0,False
 argR,2,6,,1.0,1.0,False
 argR,2,7,,1.0,1.0,False
 argR,2,8,,1.0,1.0,False
 argR,3,4,,1.0,1.0,False
 argR,3,5,,1.0,1.0,False
 argR,3,6,,1.0,1.0,False
 argR,3,7,,1.0,1.0,False
 argR,3,8,,1.0,1.0,False
 argR,4,5,,1.0,1.0,False
 argR,4,6,,1.0,1.0,False
 argR,4,7,,1.0,1.0,False
 argR,4,8,,1.0,1.0,False
 argR,5,6,,1.0,1.0,False
 argR,5,7,,1.0,1.0,False
 argR,5,8,,1.0,1.0,False
 argR,6,7,,1.0,1.0,False
 argR,6,8,,1.0,1.0,False
 argR,7,8,,1.0,1.0,False
 PGK,1,2,,1.0,1.0,False
 PGK,1,3,,1.0,1.0,False
 PGK,1,4,,1.0,1.0,False
 PGK,1,5,,1.0,1.0,False
 PGK,1,6,,1.0,1.0,False
 PGK,1,7,,1.0,1.0,False
 PGK,1,8,,1.0,1.0,False
 PGK,2,3,,1.0,1.0,False
 PGK,2,4,,1.0,1.0,False
 PGK,2,5,,1.0,1.0,False
 PGK,2,6,,1.0,1.0,False
 PGK,2,7,,1.0,1.0,False
 PGK,2,8,,1.0,1.0,False
 PGK,3,4,,1.0,1.0,False
 PGK,3,5,,1.0,1.0,False
 PGK,3,6,,1.0,1.0,False
 PGK,3,7,,1.0,1.0,False
 PGK,3,8,,1.0,1.0,False
 PGK,4,5,,1.0,1.0,False
 PGK,4,6,,1.0,1.0,False
 PGK,4,7,,1.0,1.0,False
 PGK,4,8,,1.0,1.0,False
 PGK,5,6,,1.0,1.0,False
 PGK,5,7,,1.0,1.0,False
 PGK,5,8,,1.0,1.0,False
 PGK,6,7,,1.0,1.0,False
 PGK,6,8,,1.0,1.0,False
 PGK,7,8,,1.0,1.0,False
 BgaC,1,2,,1.0,1.0,False
 BgaC,1,3,,1.0,1.0,False
 BgaC,1,4,,1.0,1.0,False
 BgaC,1,5,,1.0,1.0,False
 BgaC,1,6,,1.0,1.0,False
 BgaC,1,7,,1.0,1.0,False
 BgaC,1,8,,1.0,1.0,False
 BgaC,2,3,,1.0,1.0,False
 BgaC,2,4,,1.0,1.0,False
 BgaC,2,5,,1.0,1.0,False
 BgaC,2,6,,1.0,1.0,False
 BgaC,2,7,,1.0,1.0,False
 BgaC,2,8,,1.0,1.0,False
 BgaC,3,4,,1.0,1.0,False
 BgaC,3,5,,1.0,1.0,False
 BgaC,3,6,,1.0,1.0,False
 BgaC,3,7,,1.0,1.0,False
 BgaC,3,8,,1.0,1.0,False
 BgaC,4,5,,1.0,1.0,False
 BgaC,4,6,,1.0,1.0,False
 BgaC,4,7,,1.0,1.0,False
 BgaC,4,8,,1.0,1.0,False
 BgaC,5,6,,1.0,1.0,False
 BgaC,5,7,,1.0,1.0,False
 BgaC,5,8,,1.0,1.0,False
 BgaC,6,7,,1.0,1.0,False
 BgaC,6,8,,1.0,1.0,False
 BgaC,7,8,,1.0,1.0,False
 DivIVA,1,2,,1.0,1.0,False
 DivIVA,1,3,,1.0,1.0,False
 DivIVA,1,4,,1.0,1.0,False
 DivIVA,1,5,,1.0,1.0,False
 DivIVA,1,6,,1.0,1.0,False
 DivIVA,1,7,,1.0,1.0,False
 DivIVA,1,8,,1.0,1.0,False
 DivIVA,2,3,,1.0,1.0,False
 DivIVA,2,4,,1.0,1.0,False
 DivIVA,2,5,,1.0,1.0,False
 DivIVA,2,6,,1.0,1.0,False
 DivIVA,2,7,,1.0,1.0,False
 DivIVA,2,8,,1.0,1.0,False
 DivIVA,3,4,,1.0,1.0,False
 DivIVA,3,5,,1.0,1.0,False
 DivIVA,3,6,,1.0,1.0,False
 DivIVA,3,7,,1.0,1.0,False
 DivIVA,3,8,,1.0,1.0,False
 DivIVA,4,5,,1.0,1.0,False
 DivIVA,4,6,,1.0,1.0,False
 DivIVA,4,7,,1.0,1.0,False
 DivIVA,4,8,,1.0,1.0,False
 DivIVA,5,6,,1.0,1.0,False
 DivIVA,5,7,,1.0,1.0,False
 DivIVA,5,8,,1.0,1.0,False
 DivIVA,6,7,,1.0,1.0,False
 DivIVA,6,8,,1.0,1.0,False
 DivIVA,7,8,,1.0,1.0,False
 FBPS,1,2,,1.0,1.0,False
 FBPS,1,3,,1.0,1.0,False
 FBPS,1,4,,1.0,1.0,False
 FBPS,1,5,,1.0,1.0,False
 FBPS,1,6,,1.0,1.0,False
 FBPS,1,7,,1.0,1.0,False
 FBPS,1,8,,1.0,1.0,False
 FBPS,2,3,,1.0,1.0,False
 FBPS,2,4,,1.0,1.0,False
 FBPS,2,5,,1.0,1.0,False
 FBPS,2,6,,1.0,1.0,False
 FBPS,2,7,,1.0,1.0,False
 FBPS,2,8,,1.0,1.0,False
 FBPS,3,4,,1.0,1.0,False
 FBPS,3,5,,1.0,1.0,False
 FBPS,3,6,,1.0,1.0,False
 FBPS,3,7,,1.0,1.0,False
 FBPS,3,8,,1.0,1.0,False
 FBPS,4,5,,1.0,1.0,False
 FBPS,4,6,,1.0,1.0,False
 FBPS,4,7,,1.0,1.0,False
 FBPS,4,8,,1.0,1.0,False
 FBPS,5,6,,1.0,1.0,False
 FBPS,5,7,,1.0,1.0,False
 FBPS,5,8,,1.0,1.0,False
 FBPS,6,7,,1.0,1.0,False
 FBPS,6,8,,1.0,1.0,False
 FBPS,7,8,,1.0,1.0,False
 GroEL,1,2,,1.0,1.0,False
 GroEL,1,3,,1.0,1.0,False
 GroEL,1,4,,1.0,1.0,False
 GroEL,1,5,,1.0,1.0,False
 GroEL,1,6,,1.0,1.0,False
 GroEL,1,7,,1.0,1.0,False
 GroEL,1,8,,1.0,1.0,False
 GroEL,2,3,,1.0,1.0,False
 GroEL,2,4,,1.0,1.0,False
 GroEL,2,5,,1.0,1.0,False
 GroEL,2,6,,1.0,1.0,False
 GroEL,2,7,,1.0,1.0,False
 GroEL,2,8,,1.0,1.0,False
 GroEL,3,4,,1.0,1.0,False
 GroEL,3,5,,1.0,1.0,False
 GroEL,3,6,,1.0,1.0,False
 GroEL,3,7,,1.0,1.0,False
 GroEL,3,8,,1.0,1.0,False
 GroEL,4,5,,1.0,1.0,False
 GroEL,4,6,,1.0,1.0,False
 GroEL,4,7,,1.0,1.0,False
 GroEL,4,8,,1.0,1.0,False
 GroEL,5,6,,1.0,1.0,False
 GroEL,5,7,,1.0,1.0,False
 GroEL,5,8,,1.0,1.0,False
 GroEL,6,7,,1.0,1.0,False
 GroEL,6,8,,1.0,1.0,False
 GroEL,7,8,,1.0,1.0,False
 EF-Tu,1,2,,1.0,1.0,False
 EF-Tu,1,3,,1.0,1.0,False
 EF-Tu,1,4,,1.0,1.0,False
 EF-Tu,1,5,,1.0,1.0,False
 EF-Tu,1,6,,1.0,1.0,False
 EF-Tu,1,7,,1.0,1.0,False
 EF-Tu,1,8,,1.0,1.0,False
 EF-Tu,2,3,,1.0,1.0,False
 EF-Tu,2,4,,1.0,1.0,False
 EF-Tu,2,5,,1.0,1.0,False
 EF-Tu,2,6,,1.0,1.0,False
 EF-Tu,2,7,,1.0,1.0,False
 EF-Tu,2,8,,1.0,1.0,False
 EF-Tu,3,4,,1.0,1.0,False
 EF-Tu,3,5,,1.0,1.0,False
 EF-Tu,3,6,,1.0,1.0,False
 EF-Tu,3,7,,1.0,1.0,False
 EF-Tu,3,8,,1.0,1.0,False
 EF-Tu,4,5,,1.0,1.0,False
 EF-Tu,4,6,,1.0,1.0,False
 EF-Tu,4,7,,1.0,1.0,False
 EF-Tu,4,8,,1.0,1.0,False
 EF-Tu,5,6,,1.0,1.0,False
 EF-Tu,5,7,,1.0,1.0,False
 EF-Tu,5,8,,1.0,1.0,False
 EF-Tu,6,7,,1.0,1.0,False
 EF-Tu,6,8,,1.0,1.0,False
 EF-Tu,7,8,,1.0,1.0,False
 ABC_1,1,2,,1.0,1.0,False
 ABC_1,1,3,,1.0,1.0,False
 ABC_1,1,4,,1.0,1.0,False
 ABC_1,1,5,,1.0,1.0,False
 ABC_1,1,6,,1.0,1.0,False
 ABC_1,1,7,,1.0,1.0,False
 ABC_1,1,8,,1.0,1.0,False
 ABC_1,2,3,,1.0,1.0,False
 ABC_1,2,4,,1.0,1.0,False
 ABC_1,2,5,,1.0,1.0,False
 ABC_1,2,6,,1.0,1.0,False
 ABC_1,2,7,,1.0,1.0,False
 ABC_1,2,8,,1.0,1.0,False
 ABC_1,3,4,,1.0,1.0,False
 ABC_1,3,5,,1.0,1.0,False
 ABC_1,3,6,,1.0,1.0,False
 ABC_1,3,7,,1.0,1.0,False
 ABC_1,3,8,,1.0,1.0,False
 ABC_1,4,5,,1.0,1.0,False
 ABC_1,4,6,,1.0,1.0,False
 ABC_1,4,7,,1.0,1.0,False
 ABC_1,4,8,,1.0,1.0,False
 ABC_1,5,6,,1.0,1.0,False
 ABC_1,5,7,,1.0,1.0,False
 ABC_1,5,8,,1.0,1.0,False
 ABC_1,6,7,,1.0,1.0,False
 ABC_1,6,8,,1.0,1.0,False
 ABC_1,7,8,,1.0,1.0,False
 PDH,1,2,,1.0,1.0,False
 PDH,1,3,,1.0,1.0,False
 PDH,1,4,,1.0,1.0,False
 PDH,1,5,,1.0,1.0,False
 PDH,1,6,,1.0,1.0,False
 PDH,1,7,,1.0,1.0,False
 PDH,1,8,,1.0,1.0,False
 PDH,2,3,,1.0,1.0,False
 PDH,2,4,,1.0,1.0,False
 PDH,2,5,,1.0,1.0,False
 PDH,2,6,,1.0,1.0,False
 PDH,2,7,,1.0,1.0,False
 PDH,2,8,,1.0,1.0,False
 PDH,3,4,,1.0,1.0,False
 PDH,3,5,,1.0,1.0,False
 PDH,3,6,,1.0,1.0,False
 PDH,3,7,,1.0,1.0,False
 PDH,3,8,,1.0,1.0,False
 PDH,4,5,,1.0,1.0,False
 PDH,4,6,,1.0,1.0,False
 PDH,4,7,,1.0,1.0,False
 PDH,4,8,,1.0,1.0,False
 PDH,5,6,,1.0,1.0,False
 PDH,5,7,,1.0,1.0,False
 PDH,5,8,,1.0,1.0,False
 PDH,6,7,,1.0,1.0,False
 PDH,6,8,,1.0,1.0,False
 PDH,7,8,,1.0,1.0,False
 IMPDH_1,1,2,,1.0,1.0,False
 IMPDH_1,1,3,,1.0,1.0,False
 IMPDH_1,1,4,,1.0,1.0,False
 IMPDH_1,1,5,,1.0,1.0,False
 IMPDH_1,1,6,,1.0,1.0,False
 IMPDH_1,1,7,,1.0,1.0,False
 IMPDH_1,1,8,,1.0,1.0,False
 IMPDH_1,2,3,,1.0,1.0,False
 IMPDH_1,2,4,,1.0,1.0,False
 IMPDH_1,2,5,,1.0,1.0,False
 IMPDH_1,2,6,,1.0,1.0,False
 IMPDH_1,2,7,,1.0,1.0,False
 IMPDH_1,2,8,,1.0,1.0,False
 IMPDH_1,3,4,,1.0,1.0,False
 IMPDH_1,3,5,,1.0,1.0,False
 IMPDH_1,3,6,,1.0,1.0,False
 IMPDH_1,3,7,,1.0,1.0,False
 IMPDH_1,3,8,,1.0,1.0,False
 IMPDH_1,4,5,,1.0,1.0,False
 IMPDH_1,4,6,,1.0,1.0,False
 IMPDH_1,4,7,,1.0,1.0,False
 IMPDH_1,4,8,,1.0,1.0,False
 IMPDH_1,5,6,,1.0,1.0,False
 IMPDH_1,5,7,,1.0,1.0,False
 IMPDH_1,5,8,,1.0,1.0,False
 IMPDH_1,6,7,,1.0,1.0,False
 IMPDH_1,6,8,,1.0,1.0,False
 IMPDH_1,7,8,,1.0,1.0,False
 FBA,1,2,,1.0,1.0,False
 FBA,1,3,,1.0,1.0,False
 FBA,1,4,,1.0,1.0,False
 FBA,1,5,,1.0,1.0,False
 FBA,1,6,,1.0,1.0,False
 FBA,1,7,,1.0,1.0,False
 FBA,1,8,,1.0,1.0,False
 FBA,2,3,,1.0,1.0,False
 FBA,2,4,,1.0,1.0,False
 FBA,2,5,,1.0,1.0,False
 FBA,2,6,,1.0,1.0,False
 FBA,2,7,,1.0,1.0,False
 FBA,2,8,,1.0,1.0,False
 FBA,3,4,,1.0,1.0,False
 FBA,3,5,,1.0,1.0,False
 FBA,3,6,,1.0,1.0,False
 FBA,3,7,,1.0,1.0,False
 FBA,3,8,,1.0,1.0,False
 FBA,4,5,,1.0,1.0,False
 FBA,4,6,,1.0,1.0,False
 FBA,4,7,,1.0,1.0,False
 FBA,4,8,,1.0,1.0,False
 FBA,5,6,,1.0,1.0,False
 FBA,5,7,,1.0,1.0,False
 FBA,5,8,,1.0,1.0,False
 FBA,6,7,,1.0,1.0,False
 FBA,6,8,,1.0,1.0,False
 FBA,7,8,,1.0,1.0,False
