Row,Column,Phi,Cluster
 lhk, FBPS,,4
 lhr, FBPS,,4
 1910HR, FBPS,,4
 1910HK, FBPS,,4
 ssnA, FBPS,,4
 RggTR, FBPS,,4
 SntA, FBPS,,4
 Sbp2, FBPS,,4
 TraG, FBPS,,4
 hylA, FBPS,,4
 rfeA, FBPS,,4
 Tran, FBPS,,4
 Hhly3, FBPS,,4
 yzpA, FBPS,,4
 gh92, FBPS,,4
 PnuC, FBPS,,4
 cbp40omp40, FBPS,,4
 HP1717, FBPS,,4
 AtlAss, FBPS,,4
 Fhbp, FBPS,,4
 Fhb_2, FBPS,,4
 ldeS, FBPS,,4
 dltA, FBPS,,4
 SspA, FBPS,,4
 Zmp, FBPS,,4
 atl_2, FBPS,,4
 NisK, FBPS,,4
 NisR, FBPS,,4
 ABC_2, FBPS,,4
 Sbp1, FBPS,,4
 OppA, FBPS,,4
 endoSS, FBPS,,4
 PK, FBPS,,4
 KAR, FBPS,,4
 IMPDH_2, FBPS,,4
 GlnA, FBPS,,4
 HtpsA, FBPS,,4
 LuxS, FBPS,,4
 Ssads, FBPS,,4
 RelQ, FBPS,,4
 srtA, FBPS,,4
 HP1083, FBPS,,4
 ciaR, FBPS,,4
 mnmE, FBPS,,4
 HP1538, FBPS,,4
 CovR, FBPS,,4
 lytR, FBPS,,4
 RelA, FBPS,,4
 GidA, FBPS,,4
 GdpP, FBPS,,4
 Stp, FBPS,,4
 GAPDH, FBPS,,4
 adhE, FBPS,,4
 Stk, FBPS,,4
 ClpX, FBPS,,4
 pepT, FBPS,,4
 ClpP, FBPS,,4
 SspB, FBPS,,4
 DnaK, FBPS,,4
 CodY, FBPS,,4
 PepF, FBPS,,4
 Eno, FBPS,,4
 HAM1, FBPS,,4
 Rex, FBPS,,4
 HrcA, FBPS,,4
 GrpE, FBPS,,4
 DnaJ, FBPS,,4
 GntR, FBPS,,4
 FlpS, FBPS,,4
 pgdA, FBPS,,4
 VraSR, FBPS,,4
 MsmK, FBPS,,4
 OTC, FBPS,,4
 argR, FBPS,,4
 PGK, FBPS,,4
 BgaC, FBPS,,4
 DivIVA, FBPS,,4
 FBPS, FBPS,,4
 GroEL, FBPS,,4
 EF-Tu, FBPS,,4
 ABC_1, FBPS,,4
 PDH, FBPS,,4
 IMPDH_1, FBPS,,4
 FBA, FBPS,,4
 LDH, GroEL,,4
 Cps2E, GroEL,,4
 Cps2F, GroEL,,4
 Cps9E, GroEL,,4
 manN, GroEL,,4
 ArcD, GroEL,,4
 SsPep, GroEL,,4
 Fhb_1, GroEL,,4
 agaR2, GroEL,,4
 Cps2B, GroEL,,4
 cps2G, GroEL,,4
 Cps2J, GroEL,,4
 cps2L, GroEL,,4
 NeuB, GroEL,,4
 MRP, GroEL,,4
 SP1, GroEL,,4
 ciaH, GroEL,,4
 prsA, GroEL,,4
 Ssa, GroEL,,4
 abpb, GroEL,,4
 sly, GroEL,,4
 HtpsC, GroEL,,4
 lhk, GroEL,,4
 lhr, GroEL,,4
 1910HR, GroEL,,4
 1910HK, GroEL,,4
 ssnA, GroEL,,4
 RggTR, GroEL,,4
 SntA, GroEL,,4
 Sbp2, GroEL,,4
 TraG, GroEL,,4
 hylA, GroEL,,4
 rfeA, GroEL,,4
 Tran, GroEL,,4
 Hhly3, GroEL,,4
 yzpA, GroEL,,4
 gh92, GroEL,,4
 PnuC, GroEL,,4
 cbp40omp40, GroEL,,4
 HP1717, GroEL,,4
 AtlAss, GroEL,,4
 Fhbp, GroEL,,4
 Fhb_2, GroEL,,4
 ldeS, GroEL,,4
 dltA, GroEL,,4
 SspA, GroEL,,4
 Zmp, GroEL,,4
 atl_2, GroEL,,4
 NisK, GroEL,,4
 NisR, GroEL,,4
 ABC_2, GroEL,,4
 Sbp1, GroEL,,4
 OppA, GroEL,,4
 endoSS, GroEL,,4
 PK, GroEL,,4
 KAR, GroEL,,4
 IMPDH_2, GroEL,,4
 GlnA, GroEL,,4
 HtpsA, GroEL,,4
 LuxS, GroEL,,4
 Ssads, GroEL,,4
 RelQ, GroEL,,4
 srtA, GroEL,,4
 HP1083, GroEL,,4
 ciaR, GroEL,,4
 mnmE, GroEL,,4
 HP1538, GroEL,,4
 CovR, GroEL,,4
 lytR, GroEL,,4
 RelA, GroEL,,4
 GidA, GroEL,,4
 GdpP, GroEL,,4
 Stp, GroEL,,4
 GAPDH, GroEL,,4
 adhE, GroEL,,4
 Stk, GroEL,,4
 ClpX, GroEL,,4
 pepT, GroEL,,4
 ClpP, GroEL,,4
 SspB, GroEL,,4
 DnaK, GroEL,,4
 CodY, GroEL,,4
 PepF, GroEL,,4
 Eno, GroEL,,4
 HAM1, GroEL,,4
 Rex, GroEL,,4
 HrcA, GroEL,,4
 GrpE, GroEL,,4
 DnaJ, GroEL,,4
 GntR, GroEL,,4
 FlpS, GroEL,,4
 pgdA, GroEL,,4
 VraSR, GroEL,,4
 MsmK, GroEL,,4
 OTC, GroEL,,4
 argR, GroEL,,4
 PGK, GroEL,,4
 BgaC, GroEL,,4
 DivIVA, GroEL,,4
 FBPS, GroEL,,4
 GroEL, GroEL,,4
 EF-Tu, GroEL,,4
 ABC_1, GroEL,,4
 PDH, GroEL,,4
 IMPDH_1, GroEL,,4
 FBA, GroEL,,4
 LDH, EF-Tu,,4
 Cps2E, EF-Tu,,4
 Cps2F, EF-Tu,,4
 Cps9E, EF-Tu,,4
 manN, EF-Tu,,4
 ArcD, EF-Tu,,4
 SsPep, EF-Tu,,4
 Fhb_1, EF-Tu,,4
 agaR2, EF-Tu,,4
 Cps2B, EF-Tu,,4
 cps2G, EF-Tu,,4
 Cps2J, EF-Tu,,4
 cps2L, EF-Tu,,4
 NeuB, EF-Tu,,4
 MRP, EF-Tu,,4
 SP1, EF-Tu,,4
 ciaH, EF-Tu,,4
 prsA, EF-Tu,,4
 Ssa, EF-Tu,,4
 abpb, EF-Tu,,4
 sly, EF-Tu,,4
 HtpsC, EF-Tu,,4
 lhk, EF-Tu,,4
 lhr, EF-Tu,,4
 1910HR, EF-Tu,,4
 1910HK, EF-Tu,,4
 ssnA, EF-Tu,,4
 RggTR, EF-Tu,,4
 SntA, EF-Tu,,4
 Sbp2, EF-Tu,,4
 TraG, EF-Tu,,4
 hylA, EF-Tu,,4
 rfeA, EF-Tu,,4
 Tran, EF-Tu,,4
 Hhly3, EF-Tu,,4
 yzpA, EF-Tu,,4
 gh92, EF-Tu,,4
 PnuC, EF-Tu,,4
 cbp40omp40, EF-Tu,,4
 HP1717, EF-Tu,,4
 AtlAss, EF-Tu,,4
 Fhbp, EF-Tu,,4
 Fhb_2, EF-Tu,,4
 ldeS, EF-Tu,,4
 dltA, EF-Tu,,4
 SspA, EF-Tu,,4
 Zmp, EF-Tu,,4
 atl_2, EF-Tu,,4
 NisK, EF-Tu,,4
 NisR, EF-Tu,,4
 ABC_2, EF-Tu,,4
 Sbp1, EF-Tu,,4
 OppA, EF-Tu,,4
 endoSS, EF-Tu,,4
 PK, EF-Tu,,4
 KAR, EF-Tu,,4
 IMPDH_2, EF-Tu,,4
 GlnA, EF-Tu,,4
 HtpsA, EF-Tu,,4
 LuxS, EF-Tu,,4
 Ssads, EF-Tu,,4
 RelQ, EF-Tu,,4
 srtA, EF-Tu,,4
 HP1083, EF-Tu,,4
 ciaR, EF-Tu,,4
 mnmE, EF-Tu,,4
 HP1538, EF-Tu,,4
 CovR, EF-Tu,,4
 lytR, EF-Tu,,4
 RelA, EF-Tu,,4
 GidA, EF-Tu,,4
 GdpP, EF-Tu,,4
 Stp, EF-Tu,,4
 GAPDH, EF-Tu,,4
 adhE, EF-Tu,,4
 Stk, EF-Tu,,4
 ClpX, EF-Tu,,4
 pepT, EF-Tu,,4
 ClpP, EF-Tu,,4
 SspB, EF-Tu,,4
 DnaK, EF-Tu,,4
 CodY, EF-Tu,,4
 PepF, EF-Tu,,4
 Eno, EF-Tu,,4
 HAM1, EF-Tu,,4
 Rex, EF-Tu,,4
 HrcA, EF-Tu,,4
 GrpE, EF-Tu,,4
 DnaJ, EF-Tu,,4
 GntR, EF-Tu,,4
 FlpS, EF-Tu,,4
 pgdA, EF-Tu,,4
 VraSR, EF-Tu,,4
 MsmK, EF-Tu,,4
 OTC, EF-Tu,,4
 argR, EF-Tu,,4
 PGK, EF-Tu,,4
 BgaC, EF-Tu,,4
 DivIVA, EF-Tu,,4
 FBPS, EF-Tu,,4
 GroEL, EF-Tu,,4
 EF-Tu, EF-Tu,,4
 ABC_1, EF-Tu,,4
 PDH, EF-Tu,,4
 IMPDH_1, EF-Tu,,4
 FBA, EF-Tu,,4
 LDH, ABC_1,,4
 Cps2E, ABC_1,,4
 Cps2F, ABC_1,,4
 Cps9E, ABC_1,,4
 manN, ABC_1,,4
 ArcD, ABC_1,,4
 SsPep, ABC_1,,4
 Fhb_1, ABC_1,,4
 agaR2, ABC_1,,4
 Cps2B, ABC_1,,4
 cps2G, ABC_1,,4
 Cps2J, ABC_1,,4
 cps2L, ABC_1,,4
 NeuB, ABC_1,,4
 MRP, ABC_1,,4
 SP1, ABC_1,,4
 ciaH, ABC_1,,4
 prsA, ABC_1,,4
 Ssa, ABC_1,,4
 abpb, ABC_1,,4
 sly, ABC_1,,4
 HtpsC, ABC_1,,4
 lhk, ABC_1,,4
 lhr, ABC_1,,4
 1910HR, ABC_1,,4
 1910HK, ABC_1,,4
 ssnA, ABC_1,,4
 RggTR, ABC_1,,4
 SntA, ABC_1,,4
 Sbp2, ABC_1,,4
 TraG, ABC_1,,4
 hylA, ABC_1,,4
 rfeA, ABC_1,,4
 Tran, ABC_1,,4
 Hhly3, ABC_1,,4
 yzpA, ABC_1,,4
 gh92, ABC_1,,4
 PnuC, ABC_1,,4
 cbp40omp40, ABC_1,,4
 HP1717, ABC_1,,4
 AtlAss, ABC_1,,4
 Fhbp, ABC_1,,4
 Fhb_2, ABC_1,,4
 ldeS, ABC_1,,4
 dltA, ABC_1,,4
 SspA, ABC_1,,4
 Zmp, ABC_1,,4
 atl_2, ABC_1,,4
 NisK, ABC_1,,4
 NisR, ABC_1,,4
 ABC_2, ABC_1,,4
 Sbp1, ABC_1,,4
 OppA, ABC_1,,4
 endoSS, ABC_1,,4
 PK, ABC_1,,4
 KAR, ABC_1,,4
 IMPDH_2, ABC_1,,4
 GlnA, ABC_1,,4
 HtpsA, ABC_1,,4
 LuxS, ABC_1,,4
 Ssads, ABC_1,,4
 RelQ, ABC_1,,4
 srtA, ABC_1,,4
 HP1083, ABC_1,,4
 ciaR, ABC_1,,4
 mnmE, ABC_1,,4
 HP1538, ABC_1,,4
 CovR, ABC_1,,4
 lytR, ABC_1,,4
 RelA, ABC_1,,4
 GidA, ABC_1,,4
 GdpP, ABC_1,,4
 Stp, ABC_1,,4
 GAPDH, ABC_1,,4
 adhE, ABC_1,,4
 Stk, ABC_1,,4
 ClpX, ABC_1,,4
 pepT, ABC_1,,4
 ClpP, ABC_1,,4
 SspB, ABC_1,,4
 DnaK, ABC_1,,4
 CodY, ABC_1,,4
 PepF, ABC_1,,4
 Eno, ABC_1,,4
 HAM1, ABC_1,,4
 Rex, ABC_1,,4
 HrcA, ABC_1,,4
 GrpE, ABC_1,,4
 DnaJ, ABC_1,,4
 GntR, ABC_1,,4
 FlpS, ABC_1,,4
 pgdA, ABC_1,,4
 VraSR, ABC_1,,4
 MsmK, ABC_1,,4
 OTC, ABC_1,,4
 argR, ABC_1,,4
 PGK, ABC_1,,4
 BgaC, ABC_1,,4
 DivIVA, ABC_1,,4
 FBPS, ABC_1,,4
 GroEL, ABC_1,,4
 EF-Tu, ABC_1,,4
 ABC_1, ABC_1,,4
 PDH, ABC_1,,4
 IMPDH_1, ABC_1,,4
 FBA, ABC_1,,4
 LDH, PDH,,4
 Cps2E, PDH,,4
 Cps2F, PDH,,4
 Cps9E, PDH,,4
 manN, PDH,,4
 ArcD, PDH,,4
 SsPep, PDH,,4
 Fhb_1, PDH,,4
 agaR2, PDH,,4
 Cps2B, PDH,,4
 cps2G, PDH,,4
 Cps2J, PDH,,4
 cps2L, PDH,,4
 NeuB, PDH,,4
 MRP, PDH,,4
 SP1, PDH,,4
 ciaH, PDH,,4
 prsA, PDH,,4
 Ssa, PDH,,4
 abpb, PDH,,4
 sly, PDH,,4
 HtpsC, PDH,,4
 lhk, PDH,,4
 lhr, PDH,,4
 1910HR, PDH,,4
 1910HK, PDH,,4
 ssnA, PDH,,4
 RggTR, PDH,,4
 SntA, PDH,,4
 Sbp2, PDH,,4
 TraG, PDH,,4
 hylA, PDH,,4
 rfeA, PDH,,4
 Tran, PDH,,4
 Hhly3, PDH,,4
 yzpA, PDH,,4
 gh92, PDH,,4
 PnuC, PDH,,4
 cbp40omp40, PDH,,4
 HP1717, PDH,,4
 AtlAss, PDH,,4
 Fhbp, PDH,,4
 Fhb_2, PDH,,4
 ldeS, PDH,,4
 dltA, PDH,,4
 SspA, PDH,,4
 Zmp, PDH,,4
 atl_2, PDH,,4
 NisK, PDH,,4
 NisR, PDH,,4
 ABC_2, PDH,,4
 Sbp1, PDH,,4
 OppA, PDH,,4
 endoSS, PDH,,4
 PK, PDH,,4
 KAR, PDH,,4
 IMPDH_2, PDH,,4
 GlnA, PDH,,4
 HtpsA, PDH,,4
 LuxS, PDH,,4
 Ssads, PDH,,4
 RelQ, PDH,,4
 srtA, PDH,,4
 HP1083, PDH,,4
 ciaR, PDH,,4
 mnmE, PDH,,4
 HP1538, PDH,,4
 CovR, PDH,,4
 lytR, PDH,,4
 RelA, PDH,,4
 GidA, PDH,,4
 GdpP, PDH,,4
 Stp, PDH,,4
 GAPDH, PDH,,4
 adhE, PDH,,4
 Stk, PDH,,4
 ClpX, PDH,,4
 pepT, PDH,,4
 ClpP, PDH,,4
 SspB, PDH,,4
 DnaK, PDH,,4
 CodY, PDH,,4
 PepF, PDH,,4
 Eno, PDH,,4
 HAM1, PDH,,4
 Rex, PDH,,4
 HrcA, PDH,,4
 GrpE, PDH,,4
 DnaJ, PDH,,4
 GntR, PDH,,4
 FlpS, PDH,,4
 pgdA, PDH,,4
 VraSR, PDH,,4
 MsmK, PDH,,4
 OTC, PDH,,4
 argR, PDH,,4
 PGK, PDH,,4
 BgaC, PDH,,4
 DivIVA, PDH,,4
 FBPS, PDH,,4
 GroEL, PDH,,4
 EF-Tu, PDH,,4
 ABC_1, PDH,,4
 PDH, PDH,,4
 IMPDH_1, PDH,,4
 FBA, PDH,,4
 LDH, IMPDH_1,,4
 Cps2E, IMPDH_1,,4
 Cps2F, IMPDH_1,,4
 Cps9E, IMPDH_1,,4
 manN, IMPDH_1,,4
 ArcD, IMPDH_1,,4
 SsPep, IMPDH_1,,4
 Fhb_1, IMPDH_1,,4
 agaR2, IMPDH_1,,4
 Cps2B, IMPDH_1,,4
 cps2G, IMPDH_1,,4
 Cps2J, IMPDH_1,,4
 cps2L, IMPDH_1,,4
 NeuB, IMPDH_1,,4
 MRP, IMPDH_1,,4
 SP1, IMPDH_1,,4
 ciaH, IMPDH_1,,4
 prsA, IMPDH_1,,4
 Ssa, IMPDH_1,,4
 abpb, IMPDH_1,,4
 sly, IMPDH_1,,4
 HtpsC, IMPDH_1,,4
 lhk, IMPDH_1,,4
 lhr, IMPDH_1,,4
 1910HR, IMPDH_1,,4
 1910HK, IMPDH_1,,4
 ssnA, IMPDH_1,,4
 RggTR, IMPDH_1,,4
 SntA, IMPDH_1,,4
 Sbp2, IMPDH_1,,4
 TraG, IMPDH_1,,4
 hylA, IMPDH_1,,4
 rfeA, IMPDH_1,,4
 Tran, IMPDH_1,,4
 Hhly3, IMPDH_1,,4
 yzpA, IMPDH_1,,4
 gh92, IMPDH_1,,4
 PnuC, IMPDH_1,,4
 cbp40omp40, IMPDH_1,,4
 HP1717, IMPDH_1,,4
 AtlAss, IMPDH_1,,4
 Fhbp, IMPDH_1,,4
 Fhb_2, IMPDH_1,,4
 ldeS, IMPDH_1,,4
 dltA, IMPDH_1,,4
 SspA, IMPDH_1,,4
 Zmp, IMPDH_1,,4
 atl_2, IMPDH_1,,4
 NisK, IMPDH_1,,4
 NisR, IMPDH_1,,4
 ABC_2, IMPDH_1,,4
 Sbp1, IMPDH_1,,4
 OppA, IMPDH_1,,4
 endoSS, IMPDH_1,,4
 PK, IMPDH_1,,4
 KAR, IMPDH_1,,4
 IMPDH_2, IMPDH_1,,4
 GlnA, IMPDH_1,,4
 HtpsA, IMPDH_1,,4
 LuxS, IMPDH_1,,4
 Ssads, IMPDH_1,,4
 RelQ, IMPDH_1,,4
 srtA, IMPDH_1,,4
 HP1083, IMPDH_1,,4
 ciaR, IMPDH_1,,4
 mnmE, IMPDH_1,,4
 HP1538, IMPDH_1,,4
 CovR, IMPDH_1,,4
 lytR, IMPDH_1,,4
 RelA, IMPDH_1,,4
 GidA, IMPDH_1,,4
 GdpP, IMPDH_1,,4
 Stp, IMPDH_1,,4
 GAPDH, IMPDH_1,,4
 adhE, IMPDH_1,,4
 Stk, IMPDH_1,,4
 ClpX, IMPDH_1,,4
 pepT, IMPDH_1,,4
 ClpP, IMPDH_1,,4
 SspB, IMPDH_1,,4
 DnaK, IMPDH_1,,4
 CodY, IMPDH_1,,4
 PepF, IMPDH_1,,4
 Eno, IMPDH_1,,4
 HAM1, IMPDH_1,,4
 Rex, IMPDH_1,,4
 HrcA, IMPDH_1,,4
 GrpE, IMPDH_1,,4
 DnaJ, IMPDH_1,,4
 GntR, IMPDH_1,,4
 FlpS, IMPDH_1,,4
 pgdA, IMPDH_1,,4
 VraSR, IMPDH_1,,4
 MsmK, IMPDH_1,,4
 OTC, IMPDH_1,,4
 argR, IMPDH_1,,4
 PGK, IMPDH_1,,4
 BgaC, IMPDH_1,,4
 DivIVA, IMPDH_1,,4
 FBPS, IMPDH_1,,4
 GroEL, IMPDH_1,,4
 EF-Tu, IMPDH_1,,4
 ABC_1, IMPDH_1,,4
 PDH, IMPDH_1,,4
 IMPDH_1, IMPDH_1,,4
 FBA, IMPDH_1,,4
 LDH, FBA,,4
 Cps2E, FBA,,4
 Cps2F, FBA,,4
 Cps9E, FBA,,4
 manN, FBA,,4
 ArcD, FBA,,4
 SsPep, FBA,,4
 Fhb_1, FBA,,4
 agaR2, FBA,,4
 Cps2B, FBA,,4
 cps2G, FBA,,4
 Cps2J, FBA,,4
 cps2L, FBA,,4
 NeuB, FBA,,4
 MRP, FBA,,4
 SP1, FBA,,4
 ciaH, FBA,,4
 prsA, FBA,,4
 Ssa, FBA,,4
 abpb, FBA,,4
 sly, FBA,,4
 HtpsC, FBA,,4
 lhk, FBA,,4
 lhr, FBA,,4
 1910HR, FBA,,4
 1910HK, FBA,,4
 ssnA, FBA,,4
 RggTR, FBA,,4
 SntA, FBA,,4
 Sbp2, FBA,,4
 TraG, FBA,,4
 hylA, FBA,,4
 rfeA, FBA,,4
 Tran, FBA,,4
 Hhly3, FBA,,4
 yzpA, FBA,,4
 gh92, FBA,,4
 PnuC, FBA,,4
 cbp40omp40, FBA,,4
 HP1717, FBA,,4
 AtlAss, FBA,,4
 Fhbp, FBA,,4
 Fhb_2, FBA,,4
 ldeS, FBA,,4
 dltA, FBA,,4
 SspA, FBA,,4
 Zmp, FBA,,4
 atl_2, FBA,,4
 NisK, FBA,,4
 NisR, FBA,,4
 ABC_2, FBA,,4
 Sbp1, FBA,,4
 OppA, FBA,,4
 endoSS, FBA,,4
 PK, FBA,,4
 KAR, FBA,,4
 IMPDH_2, FBA,,4
 GlnA, FBA,,4
 HtpsA, FBA,,4
 LuxS, FBA,,4
 Ssads, FBA,,4
 RelQ, FBA,,4
 srtA, FBA,,4
 HP1083, FBA,,4
 ciaR, FBA,,4
 mnmE, FBA,,4
 HP1538, FBA,,4
 CovR, FBA,,4
 lytR, FBA,,4
 RelA, FBA,,4
 GidA, FBA,,4
 GdpP, FBA,,4
 Stp, FBA,,4
 GAPDH, FBA,,4
 adhE, FBA,,4
 Stk, FBA,,4
 ClpX, FBA,,4
 pepT, FBA,,4
 ClpP, FBA,,4
 SspB, FBA,,4
 DnaK, FBA,,4
 CodY, FBA,,4
 PepF, FBA,,4
 Eno, FBA,,4
 HAM1, FBA,,4
 Rex, FBA,,4
 HrcA, FBA,,4
 GrpE, FBA,,4
 DnaJ, FBA,,4
 GntR, FBA,,4
 FlpS, FBA,,4
 pgdA, FBA,,4
 VraSR, FBA,,4
 MsmK, FBA,,4
 OTC, FBA,,4
 argR, FBA,,4
 PGK, FBA,,4
 BgaC, FBA,,4
 DivIVA, FBA,,4
 FBPS, FBA,,4
 GroEL, FBA,,4
 EF-Tu, FBA,,4
 ABC_1, FBA,,4
 PDH, FBA,,4
 IMPDH_1, FBA,,4
 FBA, FBA,,4
 LDH, LDH,,5
 Cps2E, LDH,,5
 Cps2F, LDH,,5
 Cps9E, LDH,,5
 manN, LDH,,5
 ArcD, LDH,,5
 SsPep, LDH,,5
 Fhb_1, LDH,,5
 agaR2, LDH,,5
 Cps2B, LDH,,5
 cps2G, LDH,,5
 Cps2J, LDH,,5
 cps2L, LDH,,5
 NeuB, LDH,,5
 MRP, LDH,,5
 SP1, LDH,,5
 ciaH, LDH,,5
 prsA, LDH,,5
 Ssa, LDH,,5
 abpb, LDH,,5
 sly, LDH,,5
 HtpsC, LDH,,5
 lhk, LDH,,5
 lhr, LDH,,5
 1910HR, LDH,,5
 1910HK, LDH,,5
 ssnA, LDH,,5
 RggTR, LDH,,5
 SntA, LDH,,5
 Sbp2, LDH,,5
 TraG, LDH,,5
 hylA, LDH,,5
 rfeA, LDH,,5
 Tran, LDH,,5
 Hhly3, LDH,,5
 yzpA, LDH,,5
 gh92, LDH,,5
 PnuC, LDH,,5
 cbp40omp40, LDH,,5
 HP1717, LDH,,5
 AtlAss, LDH,,5
 Fhbp, LDH,,5
 Fhb_2, LDH,,5
 ldeS, LDH,,5
 dltA, LDH,,5
 SspA, LDH,,5
 Zmp, LDH,,5
 atl_2, LDH,,5
 NisK, LDH,,5
 NisR, LDH,,5
 ABC_2, LDH,,5
 Sbp1, LDH,,5
 OppA, LDH,,5
 endoSS, LDH,,5
 PK, LDH,,5
 KAR, LDH,,5
 IMPDH_2, LDH,,5
 GlnA, LDH,,5
 HtpsA, LDH,,5
 LuxS, LDH,,5
 Ssads, LDH,,5
 RelQ, LDH,,5
 srtA, LDH,,5
 HP1083, LDH,,5
 ciaR, LDH,,5
 mnmE, LDH,,5
 HP1538, LDH,,5
 CovR, LDH,,5
 lytR, LDH,,5
 RelA, LDH,,5
 GidA, LDH,,5
 GdpP, LDH,,5
 Stp, LDH,,5
 GAPDH, LDH,,5
 adhE, LDH,,5
 Stk, LDH,,5
 ClpX, LDH,,5
 pepT, LDH,,5
 ClpP, LDH,,5
 SspB, LDH,,5
 DnaK, LDH,,5
 CodY, LDH,,5
 PepF, LDH,,5
 Eno, LDH,,5
 HAM1, LDH,,5
 Rex, LDH,,5
 HrcA, LDH,,5
 GrpE, LDH,,5
 DnaJ, LDH,,5
 GntR, LDH,,5
 FlpS, LDH,,5
 pgdA, LDH,,5
 VraSR, LDH,,5
 MsmK, LDH,,5
 OTC, LDH,,5
 argR, LDH,,5
 PGK, LDH,,5
 BgaC, LDH,,5
 DivIVA, LDH,,5
 FBPS, LDH,,5
 GroEL, LDH,,5
 EF-Tu, LDH,,5
 ABC_1, LDH,,5
 PDH, LDH,,5
 IMPDH_1, LDH,,5
 FBA, LDH,,5
 LDH, Cps2E,,5
 Cps2E, Cps2E,,5
 Cps2F, Cps2E,,5
 Cps9E, Cps2E,,5
 manN, Cps2E,,5
 ArcD, Cps2E,,5
 SsPep, Cps2E,,5
 Fhb_1, Cps2E,,5
 agaR2, Cps2E,,5
 Cps2B, Cps2E,,5
 cps2G, Cps2E,,5
 Cps2J, Cps2E,,5
 cps2L, Cps2E,,5
 NeuB, Cps2E,,5
 MRP, Cps2E,,5
 SP1, Cps2E,,5
 ciaH, Cps2E,,5
 prsA, Cps2E,,5
 Ssa, Cps2E,,5
 abpb, Cps2E,,5
 sly, Cps2E,,5
 HtpsC, Cps2E,,5
 lhk, Cps2E,,5
 lhr, Cps2E,,5
 1910HR, Cps2E,,5
 1910HK, Cps2E,,5
 ssnA, Cps2E,,5
 RggTR, Cps2E,,5
 SntA, Cps2E,,5
 Sbp2, Cps2E,,5
 TraG, Cps2E,,5
 hylA, Cps2E,,5
 rfeA, Cps2E,,5
 Tran, Cps2E,,5
 Hhly3, Cps2E,,5
 yzpA, Cps2E,,5
 gh92, Cps2E,,5
 PnuC, Cps2E,,5
 cbp40omp40, Cps2E,,5
 HP1717, Cps2E,,5
 AtlAss, Cps2E,,5
 Fhbp, Cps2E,,5
 Fhb_2, Cps2E,,5
 ldeS, Cps2E,,5
 dltA, Cps2E,,5
 SspA, Cps2E,,5
 Zmp, Cps2E,,5
 atl_2, Cps2E,,5
 NisK, Cps2E,,5
 NisR, Cps2E,,5
 ABC_2, Cps2E,,5
 Sbp1, Cps2E,,5
 OppA, Cps2E,,5
 endoSS, Cps2E,,5
 PK, Cps2E,,5
 KAR, Cps2E,,5
 IMPDH_2, Cps2E,,5
 GlnA, Cps2E,,5
 HtpsA, Cps2E,,5
 LuxS, Cps2E,,5
 Ssads, Cps2E,,5
 RelQ, Cps2E,,5
 srtA, Cps2E,,5
 HP1083, Cps2E,,5
 ciaR, Cps2E,,5
 mnmE, Cps2E,,5
 HP1538, Cps2E,,5
 CovR, Cps2E,,5
 lytR, Cps2E,,5
 RelA, Cps2E,,5
 GidA, Cps2E,,5
 GdpP, Cps2E,,5
 Stp, Cps2E,,5
 GAPDH, Cps2E,,5
 adhE, Cps2E,,5
 Stk, Cps2E,,5
 ClpX, Cps2E,,5
 pepT, Cps2E,,5
 ClpP, Cps2E,,5
 SspB, Cps2E,,5
 DnaK, Cps2E,,5
 CodY, Cps2E,,5
 PepF, Cps2E,,5
 Eno, Cps2E,,5
 HAM1, Cps2E,,5
 Rex, Cps2E,,5
 HrcA, Cps2E,,5
 GrpE, Cps2E,,5
 DnaJ, Cps2E,,5
 GntR, Cps2E,,5
 FlpS, Cps2E,,5
 pgdA, Cps2E,,5
 VraSR, Cps2E,,5
 MsmK, Cps2E,,5
 OTC, Cps2E,,5
 argR, Cps2E,,5
 PGK, Cps2E,,5
 BgaC, Cps2E,,5
 DivIVA, Cps2E,,5
 FBPS, Cps2E,,5
 GroEL, Cps2E,,5
 EF-Tu, Cps2E,,5
 ABC_1, Cps2E,,5
 PDH, Cps2E,,5
 IMPDH_1, Cps2E,,5
 FBA, Cps2E,,5
 LDH, Cps2F,,5
 Cps2E, Cps2F,,5
 Cps2F, Cps2F,,5
 Cps9E, Cps2F,,5
 manN, Cps2F,,5
 ArcD, Cps2F,,5
 SsPep, Cps2F,,5
 Fhb_1, Cps2F,,5
 agaR2, Cps2F,,5
 Cps2B, Cps2F,,5
 cps2G, Cps2F,,5
 Cps2J, Cps2F,,5
 cps2L, Cps2F,,5
 NeuB, Cps2F,,5
 MRP, Cps2F,,5
 SP1, Cps2F,,5
 ciaH, Cps2F,,5
 prsA, Cps2F,,5
 Ssa, Cps2F,,5
 abpb, Cps2F,,5
 sly, Cps2F,,5
 HtpsC, Cps2F,,5
 lhk, Cps2F,,5
 lhr, Cps2F,,5
 1910HR, Cps2F,,5
 1910HK, Cps2F,,5
 ssnA, Cps2F,,5
 RggTR, Cps2F,,5
 SntA, Cps2F,,5
 Sbp2, Cps2F,,5
 TraG, Cps2F,,5
 hylA, Cps2F,,5
 rfeA, Cps2F,,5
 Tran, Cps2F,,5
 Hhly3, Cps2F,,5
 yzpA, Cps2F,,5
 gh92, Cps2F,,5
 PnuC, Cps2F,,5
 cbp40omp40, Cps2F,,5
 HP1717, Cps2F,,5
 AtlAss, Cps2F,,5
 Fhbp, Cps2F,,5
