antecedent,consequent,support,confidence,Cluster
 Stk, HP1717,1.0,1.0,7
 HP1717, Stk,1.0,1.0,7
 Stk, PDH,1.0,1.0,7
 PDH, Stk,1.0,1.0,7
 atl_2, Stk,0.43,1.0,7
 Stk, PK,1.0,1.0,7
 PK, Stk,1.0,1.0,7
 Stk, DnaK,1.0,1.0,7
 DnaK, Stk,1.0,1.0,7
 Stk, CovR,1.0,1.0,7
 CovR, Stk,1.0,1.0,7
 Stk, Rex,1.0,1.0,7
 Rex, Stk,1.0,1.0,7
 Stk, SntA,0.71,0.71,7
 SntA, Stk,0.71,1.0,7
 Stk, HP1083,1.0,1.0,7
 HP1083, Stk,1.0,1.0,7
 Stk, lhr,0.86,0.86,7
 lhr, Stk,0.86,1.0,7
 Stk, argR,1.0,1.0,7
 argR, Stk,1.0,1.0,7
 Stk, CodY,1.0,1.0,7
 CodY, Stk,1.0,1.0,7
 Stk, ABC_1,1.0,1.0,7
 ABC_1, Stk,1.0,1.0,7
 Stk, DivIVA,1.0,1.0,7
 DivIVA, Stk,1.0,1.0,7
 Stk, GlnA,1.0,1.0,7
 GlnA, Stk,1.0,1.0,7
 Stk, LDH,1.0,1.0,7
 LDH, Stk,1.0,1.0,7
 Stk, GAPDH,1.0,1.0,7
 GAPDH, Stk,1.0,1.0,7
 Stk, srtA,0.86,0.86,7
 srtA, Stk,0.86,1.0,7
 Stk, ClpP,1.0,1.0,7
 ClpP, Stk,1.0,1.0,7
 Stk, HAM1,1.0,1.0,7
 HAM1, Stk,1.0,1.0,7
 Stk, GroEL,1.0,1.0,7
 GroEL, Stk,1.0,1.0,7
 Stk, ssnA,0.71,0.71,7
 ssnA, Stk,0.71,1.0,7
 Stk, VraSR,1.0,1.0,7
 VraSR, Stk,1.0,1.0,7
 Stk, PepF,1.0,1.0,7
 PepF, Stk,1.0,1.0,7
 Stk, HtpsA,1.0,1.0,7
 HtpsA, Stk,1.0,1.0,7
 Stk, OTC,1.0,1.0,7
 OTC, Stk,1.0,1.0,7
 Stk, ciaH,1.0,1.0,7
 ciaH, Stk,1.0,1.0,7
 Stk, HP1538,0.86,0.86,7
 HP1538, Stk,0.86,1.0,7
 Stk, Ssads,0.71,0.71,7
 Ssads, Stk,0.71,1.0,7
 Stk, EF-Tu,1.0,1.0,7
 EF-Tu, Stk,1.0,1.0,7
 Stk, pepT,1.0,1.0,7
 pepT, Stk,1.0,1.0,7
 Stk, SspA,1.0,1.0,7
 SspA, Stk,1.0,1.0,7
 Stk, manN,1.0,1.0,7
 manN, Stk,1.0,1.0,7
 Stk, FlpS,1.0,1.0,7
 FlpS, Stk,1.0,1.0,7
 Stk, GdpP,1.0,1.0,7
 GdpP, Stk,1.0,1.0,7
 Stk, Ssa,0.71,0.71,7
 Ssa, Stk,0.71,1.0,7
 Stk, lhk,0.86,0.86,7
 lhk, Stk,0.86,1.0,7
 Stk, MsmK,1.0,1.0,7
 MsmK, Stk,1.0,1.0,7
 Stk, ClpX,1.0,1.0,7
 ClpX, Stk,1.0,1.0,7
 Stk, ArcD,1.0,1.0,7
 ArcD, Stk,1.0,1.0,7
 Stk, GidA,1.0,1.0,7
 GidA, Stk,1.0,1.0,7
 Stk, Eno,1.0,1.0,7
 Eno, Stk,1.0,1.0,7
 Stk, HrcA,1.0,1.0,7
 HrcA, Stk,1.0,1.0,7
 Stk, adhE,1.0,1.0,7
 adhE, Stk,1.0,1.0,7
 Stk, IMPDH_1,1.0,1.0,7
 IMPDH_1, Stk,1.0,1.0,7
 Stk, Cps9E,1.0,1.0,7
 Cps9E, Stk,1.0,1.0,7
 Stk, LuxS,1.0,1.0,7
 LuxS, Stk,1.0,1.0,7
 Stk, TraG,0.86,0.86,7
 TraG, Stk,0.86,1.0,7
 Stk, Zmp,0.86,0.86,7
 Zmp, Stk,0.86,1.0,7
 Stk, ciaR,1.0,1.0,7
 ciaR, Stk,1.0,1.0,7
 Stk, OppA,1.0,1.0,7
 OppA, Stk,1.0,1.0,7
 KAR, prsA,1.0,1.0,7
 prsA, KAR,1.0,1.0,7
 KAR, RggTR,0.86,0.86,7
 RggTR, KAR,0.86,1.0,7
 KAR, BgaC,1.0,1.0,7
 BgaC, KAR,1.0,1.0,7
 KAR, SspB,0.71,0.71,7
 SspB, KAR,0.71,1.0,7
 KAR, FBPS,1.0,1.0,7
 FBPS, KAR,1.0,1.0,7
 KAR, PGK,1.0,1.0,7
 PGK, KAR,1.0,1.0,7
 KAR, RelA,1.0,1.0,7
 RelA, KAR,1.0,1.0,7
 SP1, KAR,0.57,1.0,7
 KAR, agaR2,1.0,1.0,7
 agaR2, KAR,1.0,1.0,7
 KAR, HP1717,1.0,1.0,7
 HP1717, KAR,1.0,1.0,7
 KAR, PDH,1.0,1.0,7
 PDH, KAR,1.0,1.0,7
 atl_2, KAR,0.43,1.0,7
 KAR, PK,1.0,1.0,7
 PK, KAR,1.0,1.0,7
 KAR, DnaK,1.0,1.0,7
 DnaK, KAR,1.0,1.0,7
 KAR, CovR,1.0,1.0,7
 CovR, KAR,1.0,1.0,7
 KAR, Rex,1.0,1.0,7
 Rex, KAR,1.0,1.0,7
 KAR, SntA,0.71,0.71,7
 SntA, KAR,0.71,1.0,7
 KAR, HP1083,1.0,1.0,7
 HP1083, KAR,1.0,1.0,7
 KAR, lhr,0.86,0.86,7
 lhr, KAR,0.86,1.0,7
 KAR, argR,1.0,1.0,7
 argR, KAR,1.0,1.0,7
 KAR, CodY,1.0,1.0,7
 CodY, KAR,1.0,1.0,7
 KAR, ABC_1,1.0,1.0,7
 ABC_1, KAR,1.0,1.0,7
 KAR, DivIVA,1.0,1.0,7
 DivIVA, KAR,1.0,1.0,7
 KAR, GlnA,1.0,1.0,7
 GlnA, KAR,1.0,1.0,7
 KAR, LDH,1.0,1.0,7
 LDH, KAR,1.0,1.0,7
 KAR, GAPDH,1.0,1.0,7
 GAPDH, KAR,1.0,1.0,7
 KAR, srtA,0.86,0.86,7
 srtA, KAR,0.86,1.0,7
 KAR, ClpP,1.0,1.0,7
 ClpP, KAR,1.0,1.0,7
 KAR, HAM1,1.0,1.0,7
 HAM1, KAR,1.0,1.0,7
 KAR, GroEL,1.0,1.0,7
 GroEL, KAR,1.0,1.0,7
 KAR, ssnA,0.71,0.71,7
 ssnA, KAR,0.71,1.0,7
 KAR, VraSR,1.0,1.0,7
 VraSR, KAR,1.0,1.0,7
 KAR, PepF,1.0,1.0,7
 PepF, KAR,1.0,1.0,7
 KAR, HtpsA,1.0,1.0,7
 HtpsA, KAR,1.0,1.0,7
 KAR, OTC,1.0,1.0,7
 OTC, KAR,1.0,1.0,7
 KAR, ciaH,1.0,1.0,7
 ciaH, KAR,1.0,1.0,7
 KAR, HP1538,0.86,0.86,7
 HP1538, KAR,0.86,1.0,7
 KAR, Ssads,0.71,0.71,7
 Ssads, KAR,0.71,1.0,7
 KAR, EF-Tu,1.0,1.0,7
 EF-Tu, KAR,1.0,1.0,7
 KAR, pepT,1.0,1.0,7
 pepT, KAR,1.0,1.0,7
 KAR, SspA,1.0,1.0,7
 SspA, KAR,1.0,1.0,7
 KAR, manN,1.0,1.0,7
 manN, KAR,1.0,1.0,7
 KAR, FlpS,1.0,1.0,7
 FlpS, KAR,1.0,1.0,7
 KAR, GdpP,1.0,1.0,7
 GdpP, KAR,1.0,1.0,7
 KAR, Ssa,0.71,0.71,7
 Ssa, KAR,0.71,1.0,7
 KAR, lhk,0.86,0.86,7
 lhk, KAR,0.86,1.0,7
 KAR, MsmK,1.0,1.0,7
 MsmK, KAR,1.0,1.0,7
 KAR, ClpX,1.0,1.0,7
 ClpX, KAR,1.0,1.0,7
 KAR, ArcD,1.0,1.0,7
 ArcD, KAR,1.0,1.0,7
 KAR, GidA,1.0,1.0,7
 GidA, KAR,1.0,1.0,7
 KAR, Eno,1.0,1.0,7
 Eno, KAR,1.0,1.0,7
 KAR, HrcA,1.0,1.0,7
 HrcA, KAR,1.0,1.0,7
 KAR, adhE,1.0,1.0,7
 adhE, KAR,1.0,1.0,7
 KAR, IMPDH_1,1.0,1.0,7
 IMPDH_1, KAR,1.0,1.0,7
 KAR, Cps9E,1.0,1.0,7
 Cps9E, KAR,1.0,1.0,7
 KAR, LuxS,1.0,1.0,7
 LuxS, KAR,1.0,1.0,7
 KAR, TraG,0.86,0.86,7
 TraG, KAR,0.86,1.0,7
 KAR, Zmp,0.86,0.86,7
 Zmp, KAR,0.86,1.0,7
 KAR, ciaR,1.0,1.0,7
 ciaR, KAR,1.0,1.0,7
 KAR, OppA,1.0,1.0,7
 OppA, KAR,1.0,1.0,7
 prsA, RggTR,0.86,0.86,7
 RggTR, prsA,0.86,1.0,7
 prsA, BgaC,1.0,1.0,7
 BgaC, prsA,1.0,1.0,7
 prsA, SspB,0.71,0.71,7
 SspB, prsA,0.71,1.0,7
 prsA, FBPS,1.0,1.0,7
 FBPS, prsA,1.0,1.0,7
 prsA, PGK,1.0,1.0,7
 PGK, prsA,1.0,1.0,7
 prsA, RelA,1.0,1.0,7
 RelA, prsA,1.0,1.0,7
 SP1, prsA,0.57,1.0,7
 prsA, agaR2,1.0,1.0,7
 agaR2, prsA,1.0,1.0,7
 prsA, HP1717,1.0,1.0,7
 HP1717, prsA,1.0,1.0,7
 prsA, PDH,1.0,1.0,7
 PDH, prsA,1.0,1.0,7
 atl_2, prsA,0.43,1.0,7
 prsA, PK,1.0,1.0,7
 PK, prsA,1.0,1.0,7
 prsA, DnaK,1.0,1.0,7
 DnaK, prsA,1.0,1.0,7
 prsA, CovR,1.0,1.0,7
 CovR, prsA,1.0,1.0,7
 prsA, Rex,1.0,1.0,7
 Rex, prsA,1.0,1.0,7
 prsA, SntA,0.71,0.71,7
 SntA, prsA,0.71,1.0,7
 prsA, HP1083,1.0,1.0,7
 HP1083, prsA,1.0,1.0,7
 prsA, lhr,0.86,0.86,7
 lhr, prsA,0.86,1.0,7
 prsA, argR,1.0,1.0,7
 argR, prsA,1.0,1.0,7
 prsA, CodY,1.0,1.0,7
 CodY, prsA,1.0,1.0,7
 prsA, ABC_1,1.0,1.0,7
 ABC_1, prsA,1.0,1.0,7
 prsA, DivIVA,1.0,1.0,7
 DivIVA, prsA,1.0,1.0,7
 prsA, GlnA,1.0,1.0,7
 GlnA, prsA,1.0,1.0,7
 prsA, LDH,1.0,1.0,7
 LDH, prsA,1.0,1.0,7
 prsA, GAPDH,1.0,1.0,7
 GAPDH, prsA,1.0,1.0,7
 prsA, srtA,0.86,0.86,7
 srtA, prsA,0.86,1.0,7
 prsA, ClpP,1.0,1.0,7
 ClpP, prsA,1.0,1.0,7
 prsA, HAM1,1.0,1.0,7
 HAM1, prsA,1.0,1.0,7
 prsA, GroEL,1.0,1.0,7
 GroEL, prsA,1.0,1.0,7
 prsA, ssnA,0.71,0.71,7
 ssnA, prsA,0.71,1.0,7
 prsA, VraSR,1.0,1.0,7
 VraSR, prsA,1.0,1.0,7
 prsA, PepF,1.0,1.0,7
 PepF, prsA,1.0,1.0,7
 prsA, HtpsA,1.0,1.0,7
 HtpsA, prsA,1.0,1.0,7
 prsA, OTC,1.0,1.0,7
 OTC, prsA,1.0,1.0,7
 prsA, ciaH,1.0,1.0,7
 ciaH, prsA,1.0,1.0,7
 prsA, HP1538,0.86,0.86,7
 HP1538, prsA,0.86,1.0,7
 prsA, Ssads,0.71,0.71,7
 Ssads, prsA,0.71,1.0,7
 prsA, EF-Tu,1.0,1.0,7
 EF-Tu, prsA,1.0,1.0,7
 prsA, pepT,1.0,1.0,7
 pepT, prsA,1.0,1.0,7
 prsA, SspA,1.0,1.0,7
 SspA, prsA,1.0,1.0,7
 prsA, manN,1.0,1.0,7
 manN, prsA,1.0,1.0,7
 prsA, FlpS,1.0,1.0,7
 FlpS, prsA,1.0,1.0,7
 prsA, GdpP,1.0,1.0,7
 GdpP, prsA,1.0,1.0,7
 prsA, Ssa,0.71,0.71,7
 Ssa, prsA,0.71,1.0,7
 prsA, lhk,0.86,0.86,7
 lhk, prsA,0.86,1.0,7
 prsA, MsmK,1.0,1.0,7
 MsmK, prsA,1.0,1.0,7
 prsA, ClpX,1.0,1.0,7
 ClpX, prsA,1.0,1.0,7
 prsA, ArcD,1.0,1.0,7
 ArcD, prsA,1.0,1.0,7
 prsA, GidA,1.0,1.0,7
 GidA, prsA,1.0,1.0,7
 prsA, Eno,1.0,1.0,7
 Eno, prsA,1.0,1.0,7
 prsA, HrcA,1.0,1.0,7
 HrcA, prsA,1.0,1.0,7
 prsA, adhE,1.0,1.0,7
 adhE, prsA,1.0,1.0,7
 prsA, IMPDH_1,1.0,1.0,7
 IMPDH_1, prsA,1.0,1.0,7
 prsA, Cps9E,1.0,1.0,7
 Cps9E, prsA,1.0,1.0,7
 prsA, LuxS,1.0,1.0,7
 LuxS, prsA,1.0,1.0,7
 prsA, TraG,0.86,0.86,7
 TraG, prsA,0.86,1.0,7
 prsA, Zmp,0.86,0.86,7
 Zmp, prsA,0.86,1.0,7
 prsA, ciaR,1.0,1.0,7
 ciaR, prsA,1.0,1.0,7
 prsA, OppA,1.0,1.0,7
 OppA, prsA,1.0,1.0,7
 RggTR, BgaC,0.86,1.0,7
 BgaC, RggTR,0.86,0.86,7
 RggTR, SspB,0.71,0.83,7
 SspB, RggTR,0.71,1.0,7
 RggTR, FBPS,0.86,1.0,7
 FBPS, RggTR,0.86,0.86,7
 RggTR, PGK,0.86,1.0,7
 PGK, RggTR,0.86,0.86,7
 RggTR, RelA,0.86,1.0,7
 RelA, RggTR,0.86,0.86,7
 SP1, RggTR,0.43,0.75,7
 RggTR, agaR2,0.86,1.0,7
 agaR2, RggTR,0.86,0.86,7
 RggTR, HP1717,0.86,1.0,7
 HP1717, RggTR,0.86,0.86,7
 RggTR, PDH,0.86,1.0,7
 PDH, RggTR,0.86,0.86,7
 atl_2, RggTR,0.43,1.0,7
 RggTR, PK,0.86,1.0,7
 PK, RggTR,0.86,0.86,7
 RggTR, DnaK,0.86,1.0,7
 DnaK, RggTR,0.86,0.86,7
 RggTR, CovR,0.86,1.0,7
 CovR, RggTR,0.86,0.86,7
 RggTR, Rex,0.86,1.0,7
 Rex, RggTR,0.86,0.86,7
 SntA, RggTR,0.57,0.8,7
 RggTR, HP1083,0.86,1.0,7
 HP1083, RggTR,0.86,0.86,7
 RggTR, lhr,0.86,1.0,7
 lhr, RggTR,0.86,1.0,7
 RggTR, argR,0.86,1.0,7
 argR, RggTR,0.86,0.86,7
 RggTR, CodY,0.86,1.0,7
 CodY, RggTR,0.86,0.86,7
 RggTR, ABC_1,0.86,1.0,7
 ABC_1, RggTR,0.86,0.86,7
 RggTR, DivIVA,0.86,1.0,7
 DivIVA, RggTR,0.86,0.86,7
 RggTR, GlnA,0.86,1.0,7
 GlnA, RggTR,0.86,0.86,7
 RggTR, LDH,0.86,1.0,7
 LDH, RggTR,0.86,0.86,7
 RggTR, GAPDH,0.86,1.0,7
 GAPDH, RggTR,0.86,0.86,7
 RggTR, srtA,0.86,1.0,7
 srtA, RggTR,0.86,1.0,7
 RggTR, ClpP,0.86,1.0,7
 ClpP, RggTR,0.86,0.86,7
 RggTR, HAM1,0.86,1.0,7
 HAM1, RggTR,0.86,0.86,7
 RggTR, GroEL,0.86,1.0,7
 GroEL, RggTR,0.86,0.86,7
 RggTR, ssnA,0.71,0.83,7
 ssnA, RggTR,0.71,1.0,7
 RggTR, VraSR,0.86,1.0,7
 VraSR, RggTR,0.86,0.86,7
 RggTR, PepF,0.86,1.0,7
 PepF, RggTR,0.86,0.86,7
 RggTR, HtpsA,0.86,1.0,7
 HtpsA, RggTR,0.86,0.86,7
 RggTR, OTC,0.86,1.0,7
 OTC, RggTR,0.86,0.86,7
 RggTR, ciaH,0.86,1.0,7
 ciaH, RggTR,0.86,0.86,7
 RggTR, HP1538,0.86,1.0,7
 HP1538, RggTR,0.86,1.0,7
 RggTR, Ssads,0.71,0.83,7
 Ssads, RggTR,0.71,1.0,7
 RggTR, EF-Tu,0.86,1.0,7
 EF-Tu, RggTR,0.86,0.86,7
 RggTR, pepT,0.86,1.0,7
 pepT, RggTR,0.86,0.86,7
 RggTR, SspA,0.86,1.0,7
 SspA, RggTR,0.86,0.86,7
 RggTR, manN,0.86,1.0,7
 manN, RggTR,0.86,0.86,7
 RggTR, FlpS,0.86,1.0,7
 FlpS, RggTR,0.86,0.86,7
 RggTR, GdpP,0.86,1.0,7
 GdpP, RggTR,0.86,0.86,7
 RggTR, Ssa,0.71,0.83,7
 Ssa, RggTR,0.71,1.0,7
 RggTR, lhk,0.86,1.0,7
 lhk, RggTR,0.86,1.0,7
 RggTR, MsmK,0.86,1.0,7
 MsmK, RggTR,0.86,0.86,7
 RggTR, ClpX,0.86,1.0,7
 ClpX, RggTR,0.86,0.86,7
 RggTR, ArcD,0.86,1.0,7
 ArcD, RggTR,0.86,0.86,7
 RggTR, GidA,0.86,1.0,7
 GidA, RggTR,0.86,0.86,7
 RggTR, Eno,0.86,1.0,7
 Eno, RggTR,0.86,0.86,7
 RggTR, HrcA,0.86,1.0,7
 HrcA, RggTR,0.86,0.86,7
 RggTR, adhE,0.86,1.0,7
 adhE, RggTR,0.86,0.86,7
 RggTR, IMPDH_1,0.86,1.0,7
 IMPDH_1, RggTR,0.86,0.86,7
 RggTR, Cps9E,0.86,1.0,7
 Cps9E, RggTR,0.86,0.86,7
 RggTR, LuxS,0.86,1.0,7
 LuxS, RggTR,0.86,0.86,7
 RggTR, TraG,0.71,0.83,7
 TraG, RggTR,0.71,0.83,7
 RggTR, Zmp,0.71,0.83,7
 Zmp, RggTR,0.71,0.83,7
 RggTR, ciaR,0.86,1.0,7
 ciaR, RggTR,0.86,0.86,7
 RggTR, OppA,0.86,1.0,7
 OppA, RggTR,0.86,0.86,7
 BgaC, SspB,0.71,0.71,7
 SspB, BgaC,0.71,1.0,7
 BgaC, FBPS,1.0,1.0,7
 FBPS, BgaC,1.0,1.0,7
 BgaC, PGK,1.0,1.0,7
 PGK, BgaC,1.0,1.0,7
 BgaC, RelA,1.0,1.0,7
 RelA, BgaC,1.0,1.0,7
 SP1, BgaC,0.57,1.0,7
 BgaC, agaR2,1.0,1.0,7
 agaR2, BgaC,1.0,1.0,7
 BgaC, HP1717,1.0,1.0,7
 HP1717, BgaC,1.0,1.0,7
 BgaC, PDH,1.0,1.0,7
 PDH, BgaC,1.0,1.0,7
 atl_2, BgaC,0.43,1.0,7
 BgaC, PK,1.0,1.0,7
 PK, BgaC,1.0,1.0,7
 BgaC, DnaK,1.0,1.0,7
 DnaK, BgaC,1.0,1.0,7
 BgaC, CovR,1.0,1.0,7
 CovR, BgaC,1.0,1.0,7
 BgaC, Rex,1.0,1.0,7
 Rex, BgaC,1.0,1.0,7
 BgaC, SntA,0.71,0.71,7
 SntA, BgaC,0.71,1.0,7
 BgaC, HP1083,1.0,1.0,7
 HP1083, BgaC,1.0,1.0,7
 BgaC, lhr,0.86,0.86,7
 lhr, BgaC,0.86,1.0,7
 BgaC, argR,1.0,1.0,7
 argR, BgaC,1.0,1.0,7
 BgaC, CodY,1.0,1.0,7
 CodY, BgaC,1.0,1.0,7
 BgaC, ABC_1,1.0,1.0,7
 ABC_1, BgaC,1.0,1.0,7
 BgaC, DivIVA,1.0,1.0,7
 DivIVA, BgaC,1.0,1.0,7
 BgaC, GlnA,1.0,1.0,7
 GlnA, BgaC,1.0,1.0,7
 BgaC, LDH,1.0,1.0,7
 LDH, BgaC,1.0,1.0,7
 BgaC, GAPDH,1.0,1.0,7
 GAPDH, BgaC,1.0,1.0,7
 BgaC, srtA,0.86,0.86,7
 srtA, BgaC,0.86,1.0,7
 BgaC, ClpP,1.0,1.0,7
 ClpP, BgaC,1.0,1.0,7
 BgaC, HAM1,1.0,1.0,7
 HAM1, BgaC,1.0,1.0,7
 BgaC, GroEL,1.0,1.0,7
 GroEL, BgaC,1.0,1.0,7
 BgaC, ssnA,0.71,0.71,7
 ssnA, BgaC,0.71,1.0,7
 BgaC, VraSR,1.0,1.0,7
 VraSR, BgaC,1.0,1.0,7
 BgaC, PepF,1.0,1.0,7
 PepF, BgaC,1.0,1.0,7
 BgaC, HtpsA,1.0,1.0,7
 HtpsA, BgaC,1.0,1.0,7
 BgaC, OTC,1.0,1.0,7
 OTC, BgaC,1.0,1.0,7
 BgaC, ciaH,1.0,1.0,7
 ciaH, BgaC,1.0,1.0,7
 BgaC, HP1538,0.86,0.86,7
 HP1538, BgaC,0.86,1.0,7
 BgaC, Ssads,0.71,0.71,7
 Ssads, BgaC,0.71,1.0,7
 BgaC, EF-Tu,1.0,1.0,7
 EF-Tu, BgaC,1.0,1.0,7
 BgaC, pepT,1.0,1.0,7
 pepT, BgaC,1.0,1.0,7
 BgaC, SspA,1.0,1.0,7
 SspA, BgaC,1.0,1.0,7
 BgaC, manN,1.0,1.0,7
 manN, BgaC,1.0,1.0,7
 BgaC, FlpS,1.0,1.0,7
 FlpS, BgaC,1.0,1.0,7
 BgaC, GdpP,1.0,1.0,7
 GdpP, BgaC,1.0,1.0,7
 BgaC, Ssa,0.71,0.71,7
 Ssa, BgaC,0.71,1.0,7
 BgaC, lhk,0.86,0.86,7
 lhk, BgaC,0.86,1.0,7
 BgaC, MsmK,1.0,1.0,7
 MsmK, BgaC,1.0,1.0,7
 BgaC, ClpX,1.0,1.0,7
 ClpX, BgaC,1.0,1.0,7
 BgaC, ArcD,1.0,1.0,7
 ArcD, BgaC,1.0,1.0,7
 BgaC, GidA,1.0,1.0,7
 GidA, BgaC,1.0,1.0,7
 BgaC, Eno,1.0,1.0,7
 Eno, BgaC,1.0,1.0,7
 BgaC, HrcA,1.0,1.0,7
 HrcA, BgaC,1.0,1.0,7
 BgaC, adhE,1.0,1.0,7
 adhE, BgaC,1.0,1.0,7
 BgaC, IMPDH_1,1.0,1.0,7
 IMPDH_1, BgaC,1.0,1.0,7
 BgaC, Cps9E,1.0,1.0,7
 Cps9E, BgaC,1.0,1.0,7
 BgaC, LuxS,1.0,1.0,7
 LuxS, BgaC,1.0,1.0,7
 BgaC, TraG,0.86,0.86,7
 TraG, BgaC,0.86,1.0,7
 BgaC, Zmp,0.86,0.86,7
 Zmp, BgaC,0.86,1.0,7
 BgaC, ciaR,1.0,1.0,7
 ciaR, BgaC,1.0,1.0,7
 BgaC, OppA,1.0,1.0,7
 OppA, BgaC,1.0,1.0,7
 SspB, FBPS,0.71,1.0,7
 FBPS, SspB,0.71,0.71,7
 SspB, PGK,0.71,1.0,7
 PGK, SspB,0.71,0.71,7
 SspB, RelA,0.71,1.0,7
 RelA, SspB,0.71,0.71,7
 SspB, agaR2,0.71,1.0,7
 agaR2, SspB,0.71,0.71,7
 SspB, HP1717,0.71,1.0,7
 HP1717, SspB,0.71,0.71,7
 SspB, PDH,0.71,1.0,7
 PDH, SspB,0.71,0.71,7
 SspB, PK,0.71,1.0,7
 PK, SspB,0.71,0.71,7
 SspB, DnaK,0.71,1.0,7
 DnaK, SspB,0.71,0.71,7
 SspB, CovR,0.71,1.0,7
 CovR, SspB,0.71,0.71,7
 SspB, Rex,0.71,1.0,7
 Rex, SspB,0.71,0.71,7
 SspB, HP1083,0.71,1.0,7
 HP1083, SspB,0.71,0.71,7
 SspB, lhr,0.71,1.0,7
 lhr, SspB,0.71,0.83,7
 SspB, argR,0.71,1.0,7
 argR, SspB,0.71,0.71,7
 SspB, CodY,0.71,1.0,7
 CodY, SspB,0.71,0.71,7
 SspB, ABC_1,0.71,1.0,7
 ABC_1, SspB,0.71,0.71,7
 SspB, DivIVA,0.71,1.0,7
 DivIVA, SspB,0.71,0.71,7
 SspB, GlnA,0.71,1.0,7
 GlnA, SspB,0.71,0.71,7
 SspB, LDH,0.71,1.0,7
 LDH, SspB,0.71,0.71,7
 SspB, GAPDH,0.71,1.0,7
 GAPDH, SspB,0.71,0.71,7
 SspB, srtA,0.71,1.0,7
 srtA, SspB,0.71,0.83,7
 SspB, ClpP,0.71,1.0,7
 ClpP, SspB,0.71,0.71,7
 SspB, HAM1,0.71,1.0,7
 HAM1, SspB,0.71,0.71,7
 SspB, GroEL,0.71,1.0,7
 GroEL, SspB,0.71,0.71,7
 SspB, ssnA,0.71,1.0,7
 ssnA, SspB,0.71,1.0,7
 SspB, VraSR,0.71,1.0,7
 VraSR, SspB,0.71,0.71,7
 SspB, PepF,0.71,1.0,7
 PepF, SspB,0.71,0.71,7
 SspB, HtpsA,0.71,1.0,7
 HtpsA, SspB,0.71,0.71,7
 SspB, OTC,0.71,1.0,7
 OTC, SspB,0.71,0.71,7
 SspB, ciaH,0.71,1.0,7
 ciaH, SspB,0.71,0.71,7
 SspB, HP1538,0.71,1.0,7
 HP1538, SspB,0.71,0.83,7
 SspB, Ssads,0.57,0.8,7
 Ssads, SspB,0.57,0.8,7
 SspB, EF-Tu,0.71,1.0,7
 EF-Tu, SspB,0.71,0.71,7
 SspB, pepT,0.71,1.0,7
 pepT, SspB,0.71,0.71,7
 SspB, SspA,0.71,1.0,7
 SspA, SspB,0.71,0.71,7
 SspB, manN,0.71,1.0,7
 manN, SspB,0.71,0.71,7
 SspB, FlpS,0.71,1.0,7
 FlpS, SspB,0.71,0.71,7
 SspB, GdpP,0.71,1.0,7
 GdpP, SspB,0.71,0.71,7
 SspB, Ssa,0.57,0.8,7
 Ssa, SspB,0.57,0.8,7
 SspB, lhk,0.71,1.0,7
 lhk, SspB,0.71,0.83,7
 SspB, MsmK,0.71,1.0,7
 MsmK, SspB,0.71,0.71,7
 SspB, ClpX,0.71,1.0,7
 ClpX, SspB,0.71,0.71,7
 SspB, ArcD,0.71,1.0,7
 ArcD, SspB,0.71,0.71,7
 SspB, GidA,0.71,1.0,7
 GidA, SspB,0.71,0.71,7
 SspB, Eno,0.71,1.0,7
 Eno, SspB,0.71,0.71,7
 SspB, HrcA,0.71,1.0,7
 HrcA, SspB,0.71,0.71,7
 SspB, adhE,0.71,1.0,7
 adhE, SspB,0.71,0.71,7
 SspB, IMPDH_1,0.71,1.0,7
 IMPDH_1, SspB,0.71,0.71,7
 SspB, Cps9E,0.71,1.0,7
 Cps9E, SspB,0.71,0.71,7
 SspB, LuxS,0.71,1.0,7
 LuxS, SspB,0.71,0.71,7
 SspB, TraG,0.57,0.8,7
 SspB, Zmp,0.71,1.0,7
 Zmp, SspB,0.71,0.83,7
 SspB, ciaR,0.71,1.0,7
 ciaR, SspB,0.71,0.71,7
 SspB, OppA,0.71,1.0,7
 OppA, SspB,0.71,0.71,7
 FBPS, PGK,1.0,1.0,7
 PGK, FBPS,1.0,1.0,7
 FBPS, RelA,1.0,1.0,7
 RelA, FBPS,1.0,1.0,7
 SP1, FBPS,0.57,1.0,7
 FBPS, agaR2,1.0,1.0,7
 agaR2, FBPS,1.0,1.0,7
 FBPS, HP1717,1.0,1.0,7
 HP1717, FBPS,1.0,1.0,7
 FBPS, PDH,1.0,1.0,7
 PDH, FBPS,1.0,1.0,7
 atl_2, FBPS,0.43,1.0,7
 FBPS, PK,1.0,1.0,7
 PK, FBPS,1.0,1.0,7
 FBPS, DnaK,1.0,1.0,7
 DnaK, FBPS,1.0,1.0,7
 FBPS, CovR,1.0,1.0,7
 CovR, FBPS,1.0,1.0,7
 FBPS, Rex,1.0,1.0,7
 Rex, FBPS,1.0,1.0,7
 FBPS, SntA,0.71,0.71,7
 SntA, FBPS,0.71,1.0,7
 FBPS, HP1083,1.0,1.0,7
 HP1083, FBPS,1.0,1.0,7
 FBPS, lhr,0.86,0.86,7
 lhr, FBPS,0.86,1.0,7
 FBPS, argR,1.0,1.0,7
 argR, FBPS,1.0,1.0,7
 FBPS, CodY,1.0,1.0,7
 CodY, FBPS,1.0,1.0,7
 FBPS, ABC_1,1.0,1.0,7
 ABC_1, FBPS,1.0,1.0,7
